Frame,Time,Mean_ROI_001,Mean_ROI_002,Mean_ROI_003,Mean_ROI_004,Mean_ROI_005,Mean_ROI_006,Mean_ROI_007,Mean_ROI_008,Mean_ROI_009,Mean_ROI_010
2229,265.3571429,27498.52,27333.77551,29641.92199,28389.63333,28971.40559,28817,28985.60891,28342.01948,27208.31579,31073.37801
2230,265.4761905,27687.17,27597.67347,29260.12766,29147.61667,28788.35664,29127.39604,28959.0297,28267.36039,27231.27895,31223.33677
2231,265.5952381,27604.13,27564.83673,29523.65957,28623.15833,29005.95804,28863.91089,28769.74752,28359.53571,27389.03158,31164.22337
2232,265.7142857,27464.76,27897.36735,29011.87943,28851.675,29381.85315,29183.40594,29001.10891,28403.88961,27284.85263,30841.95189
2233,265.8333333,27582,27815.7551,29043.84397,28243.55,28872.40559,28729.83168,29046.20297,28234.18506,27204.59474,31649.86254
2234,265.952381,27523.37,28296.95918,29399.31206,28977.60833,29049.83217,28837.23762,28911.94554,28482.87987,27225.36316,31483.38832
2235,266.0714286,27531.37,28527.16327,29097.31206,29433.45833,29192.42657,29206.61386,29013.36634,28185.75649,27178.87368,31434.83505
2236,266.1904762,27417.07,29102.59184,28941.92908,29257.95,29566.93007,28918.84158,29268.59901,28290.04545,27128.36316,31794.85223
2237,266.3095238,27604.64,29640.08163,29248.15603,29078.4,29552.18881,29324.20792,29053.12376,28295.86039,27273.22632,31467.73196
2238,266.4285714,27600.02,30232.02041,29109.58156,28536.30833,28874.63636,29275.89109,29457.38614,28496.87662,27176.12105,31456.05842
2239,266.547619,27846.33,30004.02041,29170.65957,29393.25833,29498.83217,29561.20792,29344.08911,28537.62013,27331.18947,31855.13402
2240,266.6666667,27491.86,30051.93878,28496.7305,28789.70833,29267.53147,29056.51485,29368.37624,28687.46104,27301.84737,31551.78351
2241,266.7857143,27448.68,29644.61224,29038.53901,28973.95833,29068.94406,29558.09901,29160.97525,28433.73377,27118.03158,31561.08591
2242,266.9047619,27393.35,29569.59184,28588.99291,29410.675,29024.53147,29522.75248,29082.5198,28437.18831,27206,31310.05155
2243,267.0238095,27381.35,29639.08163,28770.89362,29162.09167,29814.25874,29046.63366,28776.00495,28724.25,27325.03684,31648.79381
2244,267.1428571,27404.39,29736.28571,29163.68794,29157.36667,28993.30769,29194.11881,29599.02475,28340.98701,27207.37368,30966.14433
2245,267.2619048,27510.74,29184.2449,28727.47518,29124.625,28965.58042,29579.63366,29182.17822,28341.12013,27275.16842,31559.85911
2246,267.3809524,27600.03,28901.22449,28531.48936,29025.46667,29090.33566,29154.9505,29249.46535,28496.93182,27286.94737,31683.23368
2247,267.5,27510.68,29079.22449,28730.65957,28761.85833,29274.57343,29068.52475,29047.83663,28625.62338,27348.17368,31742.09966
2248,267.6190476,27449.34,28506.30612,28964.21277,28772.65833,29533.62937,29090.51485,29112.67327,28420.98052,27119.78947,31622.37113
2249,267.7380952,27762.71,28766.5102,28821.77305,29299.25,29136.83217,29562.46535,29142,28371.94156,27300.20526,31695.45361
2250,267.8571429,27508.5,28021.69388,29044.1773,28751.475,28628.6993,29150.76238,29179.16337,28414.60065,27090.44211,31308.75258
2251,267.9761905,27353.63,28321.83673,29324.23404,29209.725,29400.17483,29482.25743,29057.69307,28458.23701,27273.59474,31045.17526
2252,268.0952381,27351.62,28068.06122,28862.25532,28771.75833,28976.15385,29295.46535,28831.42079,28551.6039,27219.13684,31069.91409
2253,268.2142857,27242.68,27803.2449,28326.02128,29024.98333,28889.26573,28756.65347,28797.21287,28560.91883,27169.16316,31073.42268
2254,268.3333333,27339.19,28085.93878,28581.98582,29373.51667,29316.82517,28666.92079,29050.30198,28300.12662,27102.28947,31426.55326
2255,268.452381,27370.26,27825.42857,28666.24113,29077.94167,28932.06993,28879.30693,29048.20297,28635.12662,27205.52105,31450.34021
2256,268.5714286,27392.98,27915.85714,28064.14894,29021.86667,28524.3986,29300.62376,28891.43564,28477.25649,27092.63158,32429.51546
2257,268.6904762,27274.77,27750.67347,28774.39007,28949.53333,29397.25874,28933.05941,28819.56931,28625.61039,27075.02105,31002.4433
2258,268.8095238,27482.57,27931.34694,28916.68085,29033.7,29200.36364,28681.0099,28985.25743,28147.18182,27161.08421,31378.41581
2259,268.9285714,27633.09,27489.16327,28867.86525,28654.3,29191.64336,29498.32673,28760.92574,28435.64935,27283.83158,31644.36082
2260,269.047619,27441.73,27756.28571,28986.47518,29478.625,29049.33566,28954.83168,28916.36139,28519.74026,27209.24737,31151.70103
2261,269.1666667,27565.27,27701.14286,28685.95745,28954.93333,29065.82517,29110.62376,28852.13861,28545.21429,27126.07895,31174.93127
2262,269.2857143,27383.68,27679.34694,28513.36879,28901.20833,28863.58042,28799.53465,29087.33168,28314.06494,27129.21053,31623.66323
2263,269.4047619,27612.93,27992.44898,28886.41135,28662.89167,29228.48252,28969.09901,29222.5198,28426.08442,27302.01053,31523.04124
2264,269.5238095,27487.47,27795.85714,28404.42553,28861.35833,29222.08392,28962.50495,29146.12871,28689.9026,27137.56316,31193.39519
2265,269.6428571,27346.26,27879.36735,28269.51064,28625.23333,29018.16783,29522.52475,29292.89604,28350.46753,27296.37895,31405.82131
2266,269.7619048,27515.62,27683.04082,28321.52482,28682.325,28820.88811,29162.30693,28886.4802,28176.57143,27141.93158,31386.75601
2267,269.8809524,27434.84,27593.81633,28275.60284,28423.53333,29101.76224,29275.41584,28822.0396,28652.96104,27233.52105,31398.19244
2268,270,27385.61,27399.69388,28607.04965,28739.725,28640.05594,29007.21782,28745.57426,28410.37338,27190.62105,31587.86254
2269,270.1190476,27300.75,27659.42857,28433.68085,28869.50833,28626.2028,29253.86139,29159.13366,28412.95455,27203.21579,31445.15808
2270,270.2380952,27259.79,27250.34694,28310.28369,28401.375,29010.25175,29020.31683,28538.86634,28243.32792,27136.53158,31634.37457
2271,270.3571429,27400.47,27389.63265,28513.85106,28670.875,29345.52448,28478.11881,28970.5495,28347.26623,27282.25263,31119.43986
2272,270.4761905,27404.72,27292,28527.24823,28999.38333,28705.56643,29038.13861,28965.73267,28576.53571,27247.65263,31271.75601
2273,270.5952381,27499.62,27421.34694,28402.34752,28630.575,28548.45455,29195.33663,28729.28713,28465.16883,27160.96316,31077.69759
2274,270.7142857,27333.97,27293.95918,28338.39716,28643.54167,29027.74126,28910.0297,28799.86634,28278.92857,27207.21579,31154.14777
2275,270.8333333,27410.68,27400.71429,28183.38298,28725.24167,29222.77622,29212.14851,28721.53465,28337.30844,27236.70526,31117.05842
2276,270.952381,27462.22,27482.85714,28062.67376,28844.325,29079.82517,29169.51485,28675.77723,28163.58117,27172.60526,31071.27491
2277,271.0714286,27225.97,27573.14286,28242.65957,29116,29022.07692,29143.80198,28867.66337,28255.61688,27023.47895,31139.06873
2278,271.1904762,27371.23,27379.22449,28218.76596,28758.04167,29128.5035,29107.69307,28560.69802,28103.17857,27162.71579,31302.02062
2279,271.3095238,27370.38,27280.12245,28067.39716,28710.86667,28939.03497,28909.93069,28829.19307,28518.97403,27117.53684,31049.71821
2280,271.4285714,27579.08,27421.06122,28219.80142,29003.9,28915.3007,29000.56436,28716.48515,28480.30195,27106.07368,31800.56357
2281,271.547619,27539.78,27649.93878,28270.40426,29133.65,29105.63636,29353.0495,28589.29703,28391.17857,27192.39474,31125.43643
2282,271.6666667,27791.1,27445.89796,28323.30496,28857.3,29351.95105,29359.80198,28949.35149,28221.22078,27230.04737,31600.60825
2283,271.7857143,27835.17,27185.81633,28013.66667,28971.925,29404.21678,29140.88119,29486.71782,28464.47078,27193.94211,31176.2921
2284,271.9047619,27846.57,27528.57143,28239.6383,28887.675,29608.66434,28965.37624,28817.22277,28437.34416,27225.95263,31508.92096
2285,272.0238095,28423.06,27501.34694,28246.32624,28905.20833,29445.90909,29380.60396,29226.33663,28622.45455,27237.54211,31224.85223
2286,272.1428571,27925.27,27279.46939,28017,28845.975,29361.37063,29546.59406,30098.07921,28501.18506,27212.87895,31826.85911
2287,272.2619048,27666.06,27374.55102,28233.48936,28982.11667,29357.91608,29351.22772,29938.55446,28818.60714,27220.54211,31209.81787
2288,272.3809524,28195.02,27322.28571,28165.14894,29114.90833,29282.04196,29237.63366,30308.30693,28525.5974,27076.29474,31648.06873
2289,272.5,28231.03,27448.22449,28272.60993,29311.84167,29407.45455,28845.58416,30531.30693,28602.66883,27145.92632,31035.57732
2290,272.6190476,28008.4,27397.12245,28508.80142,28936.41667,29099.87413,28825.07921,30265.36634,28563.97403,27242.95789,31836.9244
2291,272.7380952,28226.3,27201.59184,28042.04255,28980.075,28885.41259,29355.16832,29965.62376,28392.77597,27113.67368,31609.73196
2292,272.8571429,27891.34,27277.5102,28129,29069.16667,30351.82517,29279.24752,30372.38614,28488.63312,27161.83158,31770.06186
2293,272.9761905,27845.64,27376.12245,28654.8156,28644.025,29391.13287,28863.15842,29960.12376,28684.25974,27135.46316,31400.24055
2294,273.0952381,28102.13,27328.30612,28471.47518,29187.325,30099.41259,29426.22772,29803.73762,28455.08766,27065.53158,31711.21649
2295,273.2142857,28065.24,27238.22449,28448.7305,28725.13333,29616.16084,29727.86139,29557.15842,28134.34091,27116.03158,31225.20619
2296,273.3333333,27963.64,27277.34694,28404.6383,28698.65833,29365.94406,29181.19802,29149.75248,28402.79221,27027.79474,31130.37457
2297,273.452381,28056.66,27328.5102,28122.86525,29039.225,29650.57343,29094.80198,29653.14851,28233.71753,27200.22105,30903.60137
2298,273.5714286,27772.71,27239.59184,27956.34752,28756.68333,30129.46154,29257.71287,29566.85644,28346.69805,27060.62105,31398.21649
2299,273.6904762,27745.02,27139.81633,28146.28369,29066.50833,29602.02098,29158.94059,29621.07426,28536.12338,27126.29474,31044.25773
2300,273.8095238,27782.84,27303.83673,28446.75177,28954.18333,29843.71329,29075.67327,29781.25743,28395.65584,27125.07368,31567
2301,273.9285714,27984.86,27413.08163,28309.58865,28664.19167,29570.48951,29152.28713,29610.21287,28392.11688,27199.86316,32148.56014
2302,274.047619,27618.96,27333.18367,28038.68794,28605.98333,29596.84615,29008.05941,29558.61386,28482.97078,27110.08947,31471.95533
2303,274.1666667,27968.08,27341.53061,27997.53901,28871.26667,30254.51748,29144.82178,29616.52475,28344.45779,27057.56316,31709.39519
2304,274.2857143,27808.52,27239.14286,28012.2695,28486.975,29874.8951,29578.50495,29286.19802,28235.22078,27190.82632,31617.10653
2305,274.4047619,27833.06,27282.71429,28052.14184,29296.94167,29179.95804,29356.92079,29257.24752,28272.21429,27152.4,31455.19588
2306,274.5238095,27756.08,27483.40816,28578.47518,28961.575,29423.62238,29199.91089,29594.29208,28364.10065,27169.65263,31400.96907
2307,274.6428571,28223.74,27441.4898,28934.38298,28734.23333,29982.51049,29159.73267,29420.77723,28494.44805,27148.90526,31845.68385
2308,274.7619048,27922.8,27699.71429,28709.06383,29012.575,29474.92308,29122.56436,29651.62376,28716.86364,27134.53684,31860.69416
2309,274.8809524,27744.35,28319.69388,29237.26241,29298.14167,29254.56643,28611.49505,29705.45545,28369.39935,27079.60526,31305.30241
2310,275,27872.92,28433.71429,29415.38298,28888.1,29151.74825,29321.44554,29492.70297,28516.32468,27071.43158,31860.68041
2311,275.1190476,27955.94,29043.42857,29843.65248,29484.89167,29783.77622,29005.0297,29323.62376,28297.86039,27333.01053,31299.59794
2312,275.2380952,27706.63,28756.59184,29976.1844,29063.15,29644.86014,29307.61386,29492.5297,28417.99675,27070.66316,31955.93471
2313,275.3571429,27888.59,28761.46939,29666.03546,28619.83333,29196.20979,28905.07921,29393.83663,28688.84416,27289.72105,32017.87285
2314,275.4761905,27935.4,28558.83673,30590.7305,29064.01667,29543.79021,29027.22772,29176.92574,28265.93182,27214.83684,31676.01031
2315,275.5952381,27759.38,28845.85714,30780.31915,28874.575,29614.17483,29408.24752,29332.46535,28277.37338,27244.75263,31575.95876
2316,275.7142857,28063.31,27938.5102,31229.68085,29131.84167,29239.52448,29260.14851,29367.34653,28582.62662,27149.88421,31804.68729
2317,275.8333333,28017.82,28430.91837,31324.93617,28660.10833,29878.73427,28952.62376,29233.94554,28466.96104,27316.56842,31776.8866
2318,275.952381,28144.73,28002.59184,30889.10638,29069.375,29446.88112,29270.69307,29269.01485,28546.02273,27158.38421,31491.85223
2319,276.0714286,28341.38,28036.77551,30733.70213,28967.73333,29322.02797,28876.42574,29120.9505,28663.02597,27051.55263,31717.14089
2320,276.1904762,28808.51,28494.06122,30961.90071,28776.29167,29477.24476,29066.20792,29452.55446,28405.7987,27162.97368,31019.95189
2321,276.3095238,28269.38,28021.79592,30203.17021,29238.44167,29776.95105,29286.59406,29256.16832,28372.98052,27078.26316,31758.59107
2322,276.4285714,28617.25,28141.63265,30489.3617,28505.55833,29593.90909,29103.50495,29572.23762,28469.95779,27220.85263,31600.75601
2323,276.547619,28589.46,28373.91837,30860.10638,28752.01667,29658.62937,29081.38614,29281.4802,28726.93831,27146.90526,31668.07904
2324,276.6666667,28567.81,27932.02041,29567.60284,28344.45,29293.06993,29124.39604,29345.43564,28228.68831,27196.61579,31935.64948
2325,276.7857143,28421.99,28096.81633,29931.32624,28835.78333,29335.7972,28917.15842,29251.63366,28169.24351,27081.24737,31406.00344
2326,276.9047619,29123.78,27744.93878,29773.60993,28836.925,29314.36364,28948.57426,29154.13861,28533.5487,27033.41053,31914.17526
2327,277.0238095,28755.75,27916.87755,29844.29078,28729.775,29063.55245,29777.21782,29312.38119,28421.05195,27189.35789,31827.2268
2328,277.1428571,28625.66,27980.61224,30054.38298,29177,29432.41259,29602.15842,29158.66337,28348.70455,27053.08947,31529.02405
2329,277.2619048,29169.31,27744.22449,29977.65248,28953.95,29115.65734,29632.0297,29036.5495,28511.20779,27170.06316,31393.34708
2330,277.3809524,29378.05,27726.59184,29795.10638,28999.64167,29185.35664,29844.45545,29597.32673,28269.86364,27197.14211,32242.53265
2331,277.5,30019.46,27848.71429,30303.83688,28892.475,29272.8042,29747.9703,29102.79703,28390.52597,27062.7,32376.0378
2332,277.6190476,29100.12,27759.04082,29705.14184,28615.2,29380.64336,29047.43564,29279.01485,28317.21429,27019.54737,31505.97595
2333,277.7380952,29308.86,27611.89796,29523.52482,28839.60833,29327.90909,29504.79208,29025.40594,28510.05519,27140.82632,31151.53608
2334,277.8571429,29629.46,27422,29109.53901,28499.10833,29052.3986,29526.09901,29014.49505,28268.17532,27219.16316,31568.83505
2335,277.9761905,29601.29,27529.55102,29053.70213,28837.06667,29474.98601,29118.9604,29288.71782,28219.94805,27134.51053,31581.10309
2336,278.0952381,29330.58,27436.26531,28747.2695,28662.05,29354.86713,29191.51485,29185.63861,28574.50649,27170.78947,31833.09278
2337,278.2142857,29238.66,27483.2449,29008.29787,28776.95,29126.41958,28655.88119,29200.39109,28439.7987,27117.47368,31494.70447
2338,278.3333333,29186.25,27446.61224,28897.58865,28725.39167,29188.34266,29202.06931,28882.36634,28501.62013,27140.72632,31897.41237
2339,278.452381,28854.4,27377.28571,29107.07092,28965.125,29408.47552,29513.62376,29124.16337,28508.85714,27026,31407.51546
2340,278.5714286,29269,27381.02041,28892.59574,29158.30833,29169.44056,29287.17822,29227.5495,28101.34416,27106.28421,31053.49828
2341,278.6904762,29301.2,27335.40816,28636.1773,29250.25833,29209.66434,29190.51485,28718.72772,28333.36688,27140.63684,31336.16495
2342,278.8095238,28670.98,27400.59184,28998.51064,29361.1,29543.84615,29366.21782,28983.95545,28154.78571,27117.43158,31270.58419
2343,278.9285714,28933.03,27725.22449,29298.32624,29605.50833,29929.30769,29837.57426,28941.9802,28408.72727,27042.44211,31244.09278
2344,279.047619,28712.64,27468.06122,29183.63121,29099.08333,29544.14685,29785.93069,29296.92079,28611.3961,27041.58421,31544.12371
2345,279.1666667,29047.08,27198.67347,29092.59574,28787.60833,29294.52448,29835.89109,28977.09406,28379.28571,27071.96316,31432.82131
2346,279.2857143,29054.19,27222,28989.47518,29455.73333,29527.15385,30129.58416,29002.5099,28496.71104,27092.71579,31686.64948
2347,279.4047619,29524.69,27378.30612,29075.87943,28870.13333,29505.02098,30863.47525,28855.0099,28234.55519,27088.55263,31332.3677
2348,279.5238095,29135.76,27321.95918,28779.88652,29676.15833,29421.44056,31080.22772,28998.31188,28619.45455,27074.06316,31340.07904
2349,279.6428571,29108.35,27256.67347,28264.51064,29373.56667,29195.81818,31316.60396,28995.16832,28382.76299,27087.28421,31714.34021
2350,279.7619048,29226.77,27474.67347,28757.41844,29985.44167,29369.95105,30436.84158,28837.13366,28406.44805,27206.08947,31904.3299
2351,279.8809524,28663.62,27393.71429,29035.78723,30004.41667,29424.96503,30355.48515,28860.14851,28607.99351,27123,31334.79381
2352,280,28794.88,27190.83673,29421.8227,29392.45,29079.29371,30729.67327,28848.14356,28426.9513,27113.57368,31621.02749
2353,280.1190476,28912.21,27509.91837,29975.44681,29729.95,29183.14685,30099.94059,28813.25743,28689.31169,27308.41053,31606.21993
2354,280.2380952,29023.34,27408.5102,29970.7305,28852.65833,29571.77622,30387.14851,29294.12376,28333.72727,27206.46316,31592.41924
2355,280.3571429,28442.35,27256.32653,30674.12057,29506.91667,29077.8951,30030.29703,28977.0297,28389.61688,27183.06316,31436.48797
2356,280.4761905,28736.07,27323.57143,29978.21277,29821.91667,29505.15385,29937.27723,28874.96535,28615.1526,27118.94211,31168.30928
2357,280.5952381,28724.16,27208.67347,29940.47518,30030.25,28726.74825,29710.26733,28635.23762,28896.53571,27246.13684,31093.23368
2358,280.7142857,28282.32,27135.08163,29732.15603,30199.45,29096.08392,29937.0099,28660.10396,28473.34091,27106.94211,30983.56357
2359,280.8333333,28501.96,27388.57143,30357.37589,30106.75833,29277.77622,29782.77228,29046.59406,28549.70455,27094.22105,31134.60825
2360,280.952381,28729.05,27516.28571,29623.85816,31093.58333,29083.9021,29366.0198,29295.36139,28512.34416,27165.81053,31724.47766
2361,281.0714286,28223.75,27164.57143,30382.2766,31089.875,28792.24476,29610,28751.77228,28646.26623,27014.01579,31257.24055
2362,281.1904762,28742.66,27431.61224,29049.5461,31539.25,29105.27273,29967.72277,29031.59901,28796.49675,27117.47895,31241.43299
